permit_number,s_name,s_address,city,z_code,p_fee,c_number,pa_license_no,contractor_name,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,latitude,longitude
PAA150108,,181 WEXFORD BAYNE ROAD,WEXFORD,15090,350,998,,,"LINOLEUM FLOORING KITCHEN,OFFICE,BATHROOM,DUCT WRAP IN RED BARN AND WINDOW GLAZING ON FRONT HOUSE",425,f,2015-02-23,2015-02-28,2,t,f,2015-02-28,,40.6256062723457,-80.0587366136051
PAA150109,PITTSBURGH WATER AND SEWER AUTHORITY,202 26TH STREET,PITTSBURGH,15222,650,101395,,,FLOORTILE/MASTIC IN HALLWAY AND OFFICES,4800,t,2015-02-25,2015-03-31,2,t,f,2015-03-31,,40.4546956905079,-79.978372614624
PAA150110,ALLEGHENY COUNTRY CLUB,250 COUNTRY CLUB ROAD,SEWICKLEY,15143,650,3712,,,"VAT/MASTIC,PIPE/FITTING AND TANK IN BASEMENT",2400,t,2015-03-06,2015-12-31,2,t,f,2015-12-31,,40.5614913581908,-80.1647211044954
PAA150111,PRESSLEY RIDGE ADMINISTRATIVE BUILDING #1,530 MARSHALL AVE,PITTSBURGH,15214,650,160,,,FLOOR TILE/MASTIC THROUGHOUT BUILDING,3500,t,2015-03-04,2015-06-04,2,t,f,2015-06-04,,40.4713495480377,-80.0189386861826
PAA150112,MILANO'S PIZZA AND HARDWARE BUILDING,4700 ROUTE 8,ALLISON PARK,15101,650,108247,,,"FLOOR TILE/MASTIC IN REAR ENTRE,PARAPET AND FLOOR TILE IN HARDWARE AND PANELS IN FRONT ENTRE",1828,f,2015-02-27,2015-03-27,2,t,f,2015-03-27,,40.5929557333123,-79.9474796681598
PAA150113,OMNI WILLIAM PENN,530 WILLIAM PENN PLACE,PITTSBURGH,15219,650,3713,,,O&M PLAN,,t,2015-03-02,2015-12-31,2,t,f,2015-12-31,,40.4406048517784,-79.9965890506309
PAA150114,HERITAGE PLACE,5701 PHILLIPS AVE.,PITTSBURGH,15217,150,3765,,,FLOOR TILE/MASTIC ON THE 1ST AND 2ND FLOORS PATIENT ROOMS AND CORRIDORS,30000,t,2015-03-11,2015-07-02,2,t,f,2015-07-02,,40.4318637883005,-79.9249537408965
PAA150115,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVE.,PITTSBURGH,15212,650,405069,,,"AIRCELL PIPE INSULATION,FLOORING,TAPE ON PIPE AND DUCT WORK INSULATION ON 4TH FLOOR SOUTH TOWER",23500,t,2015-03-09,2015-12-31,2,f,f,2015-12-31,,40.457069446526,-80.0036975361617
PAA150116,,"7100,7104,7119,7121 UPLAND STREET",PITTSBURGH,15208,650,7616,,,"FLOORING,DUCT TAPE,GREY INSULATION AND PLASTER",11109,f,2015-02-16,2015-03-31,2,f,f,2015-03-31,,,
PAA150117,CATHEDRAL OF LEARNING,4200 5TH AVE,PITTSBURGH,15213,650,3715,,,VAT/MASTIC IN SUITE 910,2200,t,2015-03-09,2015-12-31,2,t,f,2015-12-31,,40.4443102647694,-79.9531966404474
PAA150118,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVE.,PITTSBURGH,15212,650,405068,,,"CARPET,VCT,ADHESIVE AND MASTIC ON 3RD FLOOR CORRIDOR",4000,t,2015-03-18,2015-09-30,2,t,f,2015-09-30,,40.457069446526,-80.0036975361617
PAA150119,,7805 MCKNIGHT ROAD,PITTSBURGH,15237,650,405070,,,FLOOR TILE ON 1ST AND 2ND FLOORS,5000,f,2015-03-10,2015-06-01,2,t,f,2015-06-01,,40.5479454024415,-80.0187052726638
PAA150120,KUHN'S MARKET,700 BROWN AVE,TURTLE CREEK,15145,650,12665,,,FLOOR TILE IN STORE,16500,t,2015-03-09,2015-07-30,2,f,f,2015-07-30,,40.4270832878954,-79.8347797995377
PAA150121,WESTINGHOUSE BUILDING 401,1310 BEULAH RD,PITTSBURGH,15235,650,4298,,,FLOOR TILE/MASTIC IN BUILDING 401,1800,t,2015-03-11,2016-03-11,2,t,f,2016-03-11,,40.4422301569886,-79.8504057783118
PAA150122,WESTINGHOUSE BUILDING 601,1310 BEULAH RD,PITTSBURGH,15235,650,4298,,,FLOOR TILE/MASTIC ON 1ST FLOOR,4000,t,2015-03-11,2016-03-11,2,t,f,2016-03-11,,40.4422301569886,-79.8504057783118
PAA150123,MOUNT LEBANON SCHOOL BUILDING - C,155 COCHRAN ROAD,PITTSBURGH,15228,650,12022,,,"FLOOR TILE/MASTIC,TRANSITE TABLE TOPS/BEAKER BOARDS/FUME HOOD LINING,SPRAY ON FIREPROOFING AND WINDOW GLAZING",347840,t,2015-03-16,2015-10-23,2,f,f,2015-08-19,,40.3763192749489,-80.0508801055282
PAA150124,VA PITTSBURGH HEALTHCARE SYSTEM,5243 UNIVERSITY C DR,PITTSBURGH,15213,150,108289,,,TRANSITE AND BLACK BOARD IN TRANSFORMER VAULT,120,t,2015-03-12,2015-06-03,2,t,f,2015-06-03,,40.4468003815638,-79.9622469774187
PAA150125,,265 ROYCROFT AVE.,PITTSBURGH,15234,350,44710,,,FLOOR TILE/MASTIC IN BASEMENT,650,t,2015-03-16,2015-03-31,2,t,f,2015-03-31,,40.3673875264361,-80.0385822518769
PAA150126,,2301 BROWNSVILLE ROAD,SOUTH PARK TOWNSHIP,15129,150,3720,,,"SHEET FLOORING,VAT/MASTIC,WINDOW GLAZING,DOOR CAULKING AND FLASHING CEMENT",285,f,2015-03-16,2015-12-31,2,t,f,2015-12-31,,40.2980719132727,-79.9940277655702
PAA150127,HEINZ LOFTS,1075 PROGRESS STREET,PITTSBURGH,15212,650,12027,,,"PIPE/DUCT INSULATION,PLASTER WALLS/CEILINGS,RADIATOR HEAT SHIELD,FIRE DOORS AND WINDOW CAULKING/GLAZING",79057,f,2015-03-02,2016-02-17,2,t,f,2015-06-26,,40.4549701358949,-79.9894189236474
PAA150128,VA PITTSBURGH HEALTHCARE SYSTEMS,5243 UNIVERSITY C DR,PITTSBURGH,15213,350,4489,,,"FLOOR TILE/MASTIC,FLOOR COATING AND PIPE INSULATION ON 11TH FLOOR WEST",704,t,2015-03-16,2015-12-31,2,t,f,2015-04-10,,40.4468003815638,-79.9622469774187
PAA150129,,401 NORTH HIGHLAND AVE.,PITTSBURGH,15206,650,12706,,,"WALL/CEILING PLASTER ON 1ST,2ND AND 3RD FLOORS,PIPE INSULATION,CC FLOOR TILE/MASTIC IN BASEMENT",21530,t,2015-03-16,2015-12-30,2,t,f,2015-04-30,,40.4650473296699,-79.923670638678
PAA150130,USPS - BETHEL PARK,2765 SOUTH PARK ROAD,BETHEL PARK,15102,350,3724,,,VAT/MASTIC IN PO BOX AREA,600,t,2015-03-18,2015-12-31,2,t,f,2015-12-31,,40.3273755616704,-80.0337210539031
PAA150131,ANTHONY'S,940 OHIO RIVER BLVD,PITTSBURGH,15202,350,1051,,,ROOF FLASHING AND MIRROR MASTIC,780,f,2015-03-17,2015-03-20,2,t,f,2015-03-20,,40.4947554512057,-80.0658299995664
PAA150132,UNIVERSITY OF PITTSBURGH - CATHEDRAL OF LEARNING,4200 FIFTH AVE.,PITTSBURGH,15213,650,4495,,,"FLOOR TILE/MASTIC ON 9TH,13TH AND 26YH FLOORS ELEVATOR LOBBIES AND CORRIDORS",3238,t,2015-03-27,2015-04-20,2,t,f,2015-04-20,,40.4443102647694,-79.9531966404474
PAA150133,CARLOW UNIVERSITY - GRACE HALL,3333 FIFTH AVE.,PITTSBURGH,15213,150,4493,,,"FIREPROOFING 0N 4TH FLOOR EXTERIOR WALL,FIREPROOFING DEBRIS ON 5TH FLOOR,WATER PROOFING 3RD/4TH FLOORS AND DUCT/FITTINGS ON 5TH FLOOR SHAFT",199,t,2015-03-09,2015-04-30,2,t,f,2015-04-30,,40.4392965271551,-79.9634127984317
PAA150134,UNION TRUST BUILDING,501 GRANT STREET,PITTSBURGH,15219,650,4492,,,FLOOR TILE/MASTIC AND PIPE INSULATION ON 2ND FLOOR,20990,t,2015-03-20,2015-04-30,2,t,f,2015-04-30,,40.4399495171312,-79.9970354982139
PAA150135,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE.,PITTSBURGH,15224,150,44718,,,FLOOR TILE/MASTIC IN LOWER LEVEL FOOD SERVICE LOCKER AREA,400,t,2015-03-12,2015-06-30,2,t,f,2015-06-30,,40.4621317678598,-79.9462630434165
PAA150136,GIANT EAGLE - PARKWAY CENTER,1165 MCKINNEY LN,PITTSBURGH,15220,150,860,,,ROOF FLASHING,180,f,2015-03-17,2015-06-30,2,t,f,2015-06-30,,40.423008492808,-80.0350261380725
PAA150137,REGIONAL ENTERPRISE TOWER,425 6TH AVE,PITTSBURGH,15219,650,4327,,,"FLOOR TILE/MASTIC,PIPE INSULATION AND FITTINGS ON LOBBY,5,6,9,10,11,12,16 AND 17TH FLOORS,BASEMENT AND SUB BASEMENT AND SHAFTS",17000,t,2015-03-17,2016-03-12,2,f,f,2016-03-12,,40.4415154144528,-79.9968138021924
PAA150138,FORBES CENTER FOR REHABILITATION AND HEALTHCARE,6655 FRANKSTOWN AVE.,PITTSBURGH,15206,150,18236,,,"PIPE INSULATION ABOVE 3RD,4TH AND 5TH FLOOR CEILINGS AND DEBRIS ABOVE 4TH FLOOR CEILING.FITTINGS ON 1ST FLOOR ABOVE CEILINGS.",146,t,2015-03-17,2015-03-31,2,f,f,2015-03-31,,40.4597743649066,-79.9084845020947
PAA150139,YMCA EAST LIBERTY,120 S.WHITFIELD STREET,PITTSBURGH,15206,150,3330,,,DUCT INSULATION IN BASEMENT AND 2ND FLOOR,295,t,2015-03-27,2015-06-27,2,t,f,2015-06-27,,40.4612936394196,-79.9262117342601
PAA150140,PENN HILLS MUNICIPAL SHOPPING CENTER,12224 FRANKSTOWN ROAD,PITTSBURGH,15235,650,5732,,,"VAT,PIPE INSULATION AND CEMRNTITIOUS PIPE",15074,f,2015-03-26,2015-06-30,2,t,f,2015-06-30,,40.4717065948722,-79.8191795553662
PAA150141,THE OLIVER BUILDING,535 SMIYHFIELD STREET,PITTSBURGH,15222,150,10195,,,CEILING TILE MASTIC AND FLOOR TILE/MASTIC ON 5TH FLOOR,1297,f,2015-03-16,2015-10-31,2,f,f,2015-10-31,,40.441402452878,-79.9980334031628
PAA150142,ETHAN ALLEN,4685 WILLIAM PENN HIGHWAY,MONROEVILLE,15146,650,023281,,,FLOOR TILE/MASTIC IN DESIGNERS OFFICE AND MENS RESTROOM,1240,f,2015-03-30,2015-04-01,2,t,f,2015-04-01,,40.4411230636623,-79.742950997209
PAA150143,J.H.BROOKS ELEMENTARY SCHOOL,1720 HASSAN ROAD,CORAOPOLIS,15108,650,25441,,,"FLOOR TILE/MASTIC,CHALK BOARD ADHESIVE ON 1ST AND 2ND FLOORS,INCINERATOR DOORS AND BOILER IN BOILER ROOM",18902,t,2015-03-27,2016-03-26,2,f,f,2016-03-26,,40.500032611823,-80.1767874703033
PAA150144,,577-607-611 BRUSHTON AVE.,PITTSBURGH,15208,650,7049,,,"FLOOR TILE,BLACK TAR AND ROOF",2900,f,2015-03-26,2015-04-22,2,t,f,2015-04-22,,,
PAA150145,J.A.ALLARD ELEMENTARY SCHOOL,170 SHAFER ROAD,MOON TOWNSHIP,15108,650,14182,,,"FLOOR TILE/MASTIC THROUGHOUT,FITTINGS ON GROUND FLOOR,INTERIOR CAULKING ON WINDOWS,SINK COATING/CHALKBOARD GLUE/INTERIOR GLAZING IN GLASSROOMS AND BOILER GASKETING IN BOILER ROOM",8456,t,2015-03-27,2015-12-31,2,f,f,2015-12-31,,40.5304798895208,-80.2187955095765
PAA150146,NRG ENERGY CENTER,111 S COMMONS AVE,PITTSBURGH,15212,650,3731,,,O&M PLAN,,t,2015-03-31,2015-12-31,2,t,f,2015-12-31,,40.4497652459488,-80.0063155023687
PAA150147,RIDC,CORNER OF GRAMMA DR. AND ALPHA DR.,PITTSBURGH,15216,650,12751,,,TRANSITE ON STORE FRONTS,1900,t,2015-03-30,2015-07-30,2,t,f,2015-07-30,,,
PAA150148,,3803 SAXONBURG BOULEVARD,CHESWICK,15024,650,44739,,,"FLOOR TILE ON 2ND FLOOR,LINOLEUM ON 1ST FLOOR,CEILING TILE MASTIC IN BASEMENT/GARAGE AREA AND TRANSITE SIDING",2585,f,2015-04-01,2015-05-30,2,t,f,2015-05-30,,40.586535895638,-79.8808423226218
PAA150149,BOMBARDIER TRANSPORTATION,2001 LEBANON ROAD,WEST MIFFLIN,15122,650,14204,,,FLOOR TILE/MASTIC IN B-WING,2714,t,2015-04-02,2015-05-08,2,t,f,2015-05-08,,40.350300887357,-79.9417089060936
PAA150150,SOUTH PARK SHOPS,5253 LIBRARY ROAD,BETHEL PARK,15102,650,10206,,,FLOOR TILE/MASTIC IN STOREROOM #7,8125,t,2015-04-06,2015-04-30,2,t,f,2015-04-30,,40.3324667578513,-80.0218629201145
PAA150151,CMU BAKER HALL,5000 FORBES ABVE.,PITTSBURGH,15213,350,10207,,,PIPE INSULATION AND FLOOR TILE/MASTIC IN ROOMS 342 E&F,660,t,2015-03-19,2015-03-27,2,t,f,2015-03-27,,40.4442129846549,-79.94339909741
PAA150152,UNIVERSITY OF PITTSBURGH - EBERLY HALL,200 UNIVERSITY B DR,PITTSBURGH,15213,650,4501,,,"FLOOR TILE/MASTIC,COUNTER TOPS AND FUME HOODS ON 1ST FLOOR",1356,t,2015-04-02,2015-06-30,2,t,t,2015-05-30,,40.4458146975437,-79.9583412513451
PAA150153,RUE 21 STORE,349 5TH AVE,PITTSBURGH,15222,650,41496,,,"MIRROR MASTIC BASEMENT THRU 3RD FLOORS,PIPE INSULATION ON 2ND AND 3RD FLOORS,FLOOR TILE/MASTIC IN BASEMENT,2ND/3RD FLOORS,SINK COATING IN BASEMENT,WINDOW CAULKING ON ROOF AND ROOFING",8215,f,2015-04-01,2015-12-31,2,f,f,2015-12-31,,40.4403832331949,-79.9991171042207
PAA150154,SAKS,350 OLIVER AVE,PITTSBURGH,15222,650,41495,,,"MIRROR MASTIC,PIPEINSULATION,FLOOR TILE/MASTIC,ELEVATOR DOORS IN BASEMENT THRU 3RD FLOOR,GASKETING IN BASEMENT THRU PENTHOUSE AND WINDOW CAULKING ON ROOF PENTHOUSE",73330,f,2015-04-01,2015-12-31,2,f,f,2015-12-31,,40.4408035304267,-79.9986280235905
PAA150155,WENDY'S,345 5TH AVE,PITTSBURGH,15222,650,41494,,,"MIRROR MASTIC ON 1ST AND 2ND FLOORS,WINDOW CAULKING ON 3RD FLOOR,ELEVATOR DOORS IN BASEMENT THRU 2ND FLOORS AND CAPSTONE MASTIC ON ROOF",4725,f,2015-04-01,2015-12-31,2,f,f,2015-12-31,,40.4404242005351,-79.9992167379325
PAA150156,SAINT JOHN THE BAPTIST BYZANTINE CATHOLIC CHURCH,1720 MARY ST,PITTSBURGH,15203,350,3067,,,"FLOOR TILE/MASTIC IN BASEMENT RESTROOMS,KITCHEN AND CLOSET",425,t,2015-03-24,2015-03-27,2,t,f,2015-03-27,,40.425966616888,-79.9815091343378
PAA150157,US STEEL IRVIN WORKS,1301 CAMP HOLLOW RD,WEST MIFFLIN,15122,350,,,,THERMAL SYSTEMS IN TUNNEL BETWEEN CA LINE TO M.O.R.S FACILITY,600,t,2015-03-27,2015-03-30,2,t,f,2015-03-30,,40.3342207747223,-79.9025248039151
PAA150158,,3601 BUTLER STREET,PITTSBURGH,15201,650,5700,,,FLOOR TILE IN OFFICE AREA AND ROOFING,1850,f,2015-04-01,2015-04-30,2,t,f,2015-04-30,,40.4655392720062,-79.9653799970961
PAA150159,"TURTLEXPRESS,LLC DBA STOREXPRESS",1210 AIRBRAKE AVE.,TURTLE CREEK,15145,650,3058,,,"FLOOR TILE/MASTIC,PAPER INSULATION ON 2ND FLOOR AND WINDOW CAULKING/GLAZING",7200,t,2015-03-30,2016-03-30,2,t,f,2015-06-15,,40.4018855014812,-79.8202837030292
PAA150160,SEWICKLEY ACADEMHY - ALUMNI GYMNASIUM,315 ACADEMY AVE.,SEWICKLEY AVE.,15143,150,3733],,,BLACK MASTIC ON GYM FLOOR,8500,t,2015-03-26,2015-12-31,2,t,f,2015-12-31,,40.544883512878,-80.1895717012964
PAA150161,GREATER PITTSBURGH FLEA MARKET,1306 PITTSBURGH ST,CHESWICK,15024,650,14231,,,FLOOR TILE/MASTIC THROUGHOUT STOREFRONT,8500,f,2015-04-08,2015-06-12,2,t,f,2015-06-12,,40.540294083453,-79.8019112107698
PAA150162,PNC,1304 PITTSBURGH STREET,CHESWICK,15024,350,14230,,,FLOOR TILE/MASTIC IN KITCHEN AREA,800,f,2015-04-08,2015-06-12,2,t,f,2015-06-12,,40.5402962634547,-79.8021354696699
PAA150163,UNIVERSITY OF PITTSBURGH - CLAPP HALL,4249 5TH AVE,PITTSBURGH,15213,650,3045,,,"FLOOR TILE/MASTIC,PIPE INSULATION,WINDOW GLAZE,COUNTER TOPS,FUME HOODS,FIRE DOORS,ELEVATOR DOORS AND BRAKE SHOES THROUGHOUT BUILDING",2578,t,2015-04-08,2016-04-08,2,t,f,2016-04-08,,40.4461320569158,-79.9529745868738
PAA150164,THE OLIVER BUILDING,535 SMITHFIELD STREET,PITTSBURGH,15222,150,10220,,,PIPE INSULATION ON 5TH FLOOR,10,t,2015-04-01,2015-04-30,2,t,f,2015-04-30,,40.441402452878,-79.9980334031628
PAA150165,ALLEGHENY CENTER NO.8,8 N COMMONS ST,PITTSBURGH,15212,650,3779,,,TRANSITE WALLBOARD ON 1ST FLOOR,1300,t,2015-04-15,2015-04-30,2,t,f,2015-04-30,,40.4556264754207,-80.0069487652856
PAA150166,"PPG INDUSTRIES,INC.",4325 ROSANNA DRIVE,ALLISON PARK,15101,650,14253,,,FLOOR TILE/MASTIC AND COVE BASE/MASTIC IN BUILDING C COMPUTER AREA,1830,t,2015-04-14,2015-06-19,2,t,f,2015-06-19,,40.5723690409745,-79.9498567134641
PAA150167,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,15219,650,4193,,,"FLOOR TILE/MASTIC ON 4TH FLOOR CORRIDORS AND ROOMS 4403,4457,4405,ROOF ON 4TH FLOOR,FLOOR TILE/MASTIC ON 2ND FLOOR ROOMS 2411,NEW LOCKER ROOM,DIETARY AND GLUE DOTS IN ROOM 2411",4035,t,2015-04-15,2015-12-30,2,t,f,2015-12-30,,40.4360439740714,-79.9854587006851
PAA150168,CARRIE FURNACE CONNECTOR ROAD FLYOVER BRIDGE,115 WEST BRADDOCK AVE.,BRADDOCK,15104,650,25465,,,TRANSITE PIPE MIX WITH SOIL,324,f,2015-04-06,2015-10-06,2,t,f,2015-10-06,,40.4078788220109,-79.8772759135185
PAA150169,BEECHVIEW SENIOR CENTER,1553 BROADWAY AVE.,PITTSBURGH,15216,650,14255,,,FLOOR TILE ON 1ST FLOOR AND 3RD FLOOR,1100,t,2015-04-15,2015-05-15,2,t,f,2015-05-15,,40.4107465154611,-80.0246495084353
PAA150170,ST.STEPHEN EPISCOPAL CHURCH,220 EIGHTH STREET,MCKEESPORT,15132,150,3737,,,FLOOR TILE/MASTIC ON 2ND FLOOR COMPUTER ROOM,190,t,2015-04-15,2015-12-31,2,t,f,2015-12-31,,40.347812793618,-79.8649786428837
PAA150171,SEWICKLEY ACADEMY - ALUMNI GYMNASIUM,315 ACADEMY AVE.,SEWICKLEY,15143,150,3736,,,FITTING IN LOCKER ROOM,75,f,2015-04-07,2015-12-31,2,f,f,2015-12-31,,40.544883512878,-80.1895717012964
PAA150172,JEFFERSON TECHNOLOGY CENTER BUILDING 9 - CLARK TESTING,1801 ROUTE 51,CLAIRTON,15025,650,44785,,,FLOOR TILE/MASTIC THROUGHOUT OFFICE AREA,14000,t,2015-04-09,2015-08-31,2,f,f,2015-08-31,,40.2937175658522,-79.9154379480476
PAA150173,TECH MET INC.,15 ALLEGHENY SQUARE,GLASSPORT,15045,650,3083,,,ROOFING,3000,t,2015-04-21,2015-05-22,2,t,f,2015-05-22,,40.3189333352389,-79.8933356248538
PAA150174,HOUGH GYM,2801 CUSTER AVE.,PITTSBURGH,15227,650,4512,,,MASTIC ON GYM FLOOR,5850,t,2015-04-23,2015-05-15,2,t,f,2015-05-15,,40.3936432558014,-79.9741012251023
PAA150175,CARLOW UNIVERSITY/GRACE HALL RENOVATIONS,3333 FIFTH AVE.,PITTSBURGH,15213,150,4511,,,"FIREPROOFING/DEBRIS ON 2ND FLOOR AND WATER PROOFING ON 2ND,3RD AND 4TH FLOORS DOOR OPENINGS",270,t,2015-04-10,2015-05-29,2,t,f,2015-04-30,,40.4392965271551,-79.9634127984317
PAA150176,UNIVERSITY OF PITTSBURGH - CRABTREE/PARRAN HALL,130 DESOTO ST,PITTSBURGH,15213,650,3738,,,"VAT/MASTIC,FIREPROOFING,DUCT/EQUIPMENT,PIPE/FITTINGS,TOPS/HOODS ON ALL FLOORS AND SOIL IN BASEMENT",429500,t,2015-04-20,2016-04-19,2,f,f,2016-04-19,,40.442924175127,-79.9587050822997
PAA150177,CORONADO APARTMENTS,5260 CENTRE AVE.,PITTSBURGH,15232,350,10226,,,FLOOR TILE IN ROOMS 107/108 AND FLOOR TILE/MASTIC IN RESTROOMSADJACENT TO 108/107,800,t,2015-04-23,2015-09-30,2,t,f,2015-09-30,,40.4556351537802,-79.9388351756661
PAA150178,POINT PARK UNIVERSITY,350 FORBES AVE,PITTSBURGH,15222,650,4507,,,"FLOOR TILE/MASTIC THROUGHOUT,MIRROR MASIC IN 1ST FLOOR DRESSING ROOM,INSULATION BOARD ON 1ST FLOOR,PIPE IN BASEMENT AND ROOF/FLASHING",9550,t,2015-04-15,2015-06-30,2,t,f,2015-06-30,,40.4395936580298,-79.9998901468884
PAA150179,SUNOCO PITTSBURGH TERMINAL,5733 BUTLER ST,PITTSBURGH,15201,350,047823,,,"FLOOR TILE/MASTIC IN MAIN OFFICE,CANDY,DRIVER ROOMS AND STAIRS",800,t,2015-04-22,2015-05-30,2,t,f,2015-05-30,,40.485794885157,-79.9452167627353
PAA150180,ST.VICTOR CHURCH,527 BAIRDFORD RD,GIBSONIA,15044,650,12973,,,FLOOR TILE IN BASEMENT,5000,t,2015-05-04,2015-05-30,2,t,f,2015-05-30,,,
PAA150181,THE DESIGN CENTER,5001 BAUM BLVD,PITTSBURGH,15213,650,3740,,,TRANSITE PANELS EXTERIOR OF BULDING,9600,t,2015-04-22,2015-12-31,2,t,f,2015-12-31,,40.4553440717185,-79.9449900822484
PAA150182,POINT PARK UNIVERSITY,350 FORBES AVE,PITTSBURGH,15222,650,4507,,,"FLOOR TILE/MASTIC,PIPING THROUGHOUT.DUCK INSULATION/DUCT CEMENTIOUS ON 2ND AND 3RD FLOORS AND ROOFING",9360,t,2015-04-15,2015-06-30,2,t,f,2015-06-30,,40.4395936580298,-79.9998901468884
PAA150183,POINT PARK UNIVERSITY,324 - 328 FORBES AVE.,PITTSBURGH,15222,650,4507,,,"DUCT INSULATION,FLOOR TILE/MASTIC,PIPE INSULATION THROUGHOUT.WALL AND CEILING PLASTER ON 2ND FLOOR AND ROOFING",77895,t,2015-04-15,2015-06-30,2,t,f,2015-06-30,,,
PAA150184,ONE OLIVER PLAZA,210 SIXTH STREET,PITTSBURGH,15222,650,4514,,,FIREPROOFING AND PIPE INSULATION ON 2ND FLOOR CANTOR SPACE,2900,t,2015-04-27,2015-06-30,2,t,f,2015-05-31,,40.4420061338605,-80.0000298225206
PAA150185,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,15146,350,405104,,,"FLOOR TILE/MASTIC ON ED CONSTRUCTION AREA,SEVENTH FLOOR,NURSE STATION AND PHYSICAL THERAPY",400,t,2015-04-27,2015-12-31,2,t,f,2015-12-31,,40.4282603186906,-79.7476530188951
PAA150186,AHN - SUBURBAN CAMPUS,100 SOUTH JACKSON AVE.,PITTSBURGH,15202,650,7620,,,O&M PLAN,,f,2015-04-01,2015-12-31,2,f,f,2015-12-31,,40.4945576598034,-80.060750526238
PAA150187,PEPSI FLEET BUILDING,70 GRAHAM STREET,MCKEES ROCKS,15136,650,047554,,,O&M PLAN,,t,2015-04-15,2015-12-31,2,t,f,2015-12-31,,40.4790721434923,-80.0552059100402
PAA150188,,2318 BROADWAY AVE,PITTSBURGH,15216,350,13020,,,FLOOR TILE ON 1ST AND 2ND FLOORS,490,f,2015-04-25,2015-04-30,2,t,f,2015-04-30,,40.4020116899491,-80.0314066177205
PAA150189,MAGEE WOMEN'S HOSPITAL - GULF BUILDING,327 CRAFT AVE.,PITTSBURGH,15213,150,3787,,,FLOOR TILE/MASTIC IN ROOM 202,230,t,2015-04-29,2015-05-10,2,t,f,2015-05-10,,40.4352438846107,-79.9603923531825
PAA150190,UNIVERSITY OF PITTSBURGH - CATHEDRAL OF LEARNING,4200 FIFTH AVE.,PITTSBURGH,15213,150,4515,,,FLOOR TILE/MASTIC ON 11TH FLOOR ELEVATOR LOBBY AND CORRIDOR,1200,t,2015-04-24,2015-05-03,2,t,f,2015-04-30,,40.4443102647694,-79.9531966404474
PAA150191,,6941 SUQUEHANNA STREET,PITTSBURGH,15208,350,108421,,,"FLOOR TILE IN ATTIC,MASTIC ON 1ST FLOOR AND DUCT TAPE IN BASEMENT",925,f,2015-04-27,2015-10-27,2,t,f,2015-10-27,,40.4552957715388,-79.9042677080805
PAA150192,,6934 HAMILTON AVE.,PITTSBURGH,15208,350,108422,,,FLOOR TILE ON 1ST FLOOR AND THERMAL COVERING IN BASEMENT,350,f,2015-04-27,2015-10-27,2,t,f,2015-10-27,,40.4559305174872,-79.9032294210048
PAA150193,,6943 SUSQUEHANNA STREET,PITTSBURGH,15208,650,108420,,,"PLASTER ON 1ST FLOOR,FLOOR TILE IN KITCHEN AND FLOOR SHEETING IN 2ND FLOOR BATHROOM",2310,f,2015-04-27,2015-10-27,2,t,f,2015-10-27,,40.4552834770582,-79.9042190543556
PAA150194,,6933 SUQUEHANNA STREET,PITTSBURGH,15208,650,108419,,,"PLASTER ON 2ND FLOOR,FLOOR TILE IN KITCHER AND LIVING ROOM.FLOOR SHEETING ON 2ND FLOOR AND DINING ROOM",1320,f,2015-04-27,2015-10-27,2,t,f,2015-10-27,,40.4553449490033,-79.9044623229073
PAA150195,BILL GREEN'S SHOPPING CENTER,10 OLD CLAIRTON RD,PITTSBURGH,15236,350,14305,,,FLOOR TILE IN OLD SALON,405,t,2015-04-27,2015-05-29,2,t,f,2015-05-29,,40.3398681121701,-79.9654938502954
PAA150196,CARNEGIE MELLON UNIVERSITY - HAMBURG HALL,5000 FORBES AVE.,PITTSBURGH,15213,150,14304,,,FLOOR TILE IN ROOM 1408,180,t,2015-04-27,2015-05-29,2,t,f,2015-05-29,,40.4442129846549,-79.94339909741
PAA150197,,3532 CEDAR RIDGE ROAD,ALLISON PARK,15101,150,15787,,,"CEILING TILE MASTIC ON GROUNG FLOOR - DINING ROOM,SECOND FLOOR BEDROOM AND FLOOR TILE/MASTIC IN 2ND FLOOR BEDROOM",280,f,2015-04-24,2015-04-27,2,t,f,2015-04-27,,40.6051840609861,-79.9151826036765
PAA150198,ACHIEVA,214 N.TRENTON AVE.,WILKINSBURGH,15221,650,25475,,,ROOFING AND FLASHING,13420,t,2015-04-30,2016-04-29,2,t,f,2016-04-29,,40.4473544985359,-79.8900733646532
PAA150199,GIANT EAGLE STORE #35,1717 COCHRAN ROAD,PITTSBURGH,15220,350,44809,,,TRANSITE ON WALKWAY CANOPY,600,t,2015-04-21,2015-04-30,2,t,f,2015-04-30,,40.3924043885019,-80.066034708638
